rep,bottlesShipped,batchesShipped,batchesScrapped,scrapRate,meanFlowTime,maxFlowTime,flowTimeStd,avgWIP,maxWIP,dryerUtil,cleaningTeamUtil,packagingUtil,pressUtil,coaterUtil,coreTabBottles,plusTabBottles,maxTabBottles,releaseViolations,maxReleaseDev,completionTime
1,69608.0,48,2,0.04,229.34286796053695,436.55040921058225,123.99836107443203,22.766533935473927,46,0.9464558514105357,0.842941080016749,0.559029497854131,0.06570161813818415,0.365520737404293,26246.0,29559.0,13803.0,0,9.25,487.05040921058225
2,66307.0,46,4,0.08,222.77655390526706,420.0311933472284,115.63217908226397,22.125959311774796,46,0.9479657548486763,0.8266067275167064,0.5449695225747865,0.06517456674553819,0.390832247899579,22935.0,29586.0,13786.0,0,9.25,470.5311933472284
3,68964.0,48,2,0.04,229.08777840584506,437.6784470428972,121.06027447973959,22.61437161246902,45,0.9539444671191479,0.8257467900181972,0.5536849536475424,0.06565066153634598,0.33454464163441255,24650.0,29550.0,14764.0,0,9.25,487.4284470428972
4,68607.0,47,3,0.06,225.54156352554864,428.27851194487596,118.47063078554746,22.500020743955393,46,0.9350140156360996,0.8271946935005668,0.5478718402936908,0.06564999795539135,0.3594507517760834,26246.0,29563.0,12798.0,0,9.25,477.27851194487596
5,64285.0,44,6,0.12,211.2677116595256,398.45118658921626,110.17873011824427,21.20683082107118,45,0.9510319255686129,0.8361059278089217,0.5497777455558126,0.06537387065166791,0.37279749794643813,24587.0,27876.0,11822.0,0,9.25,448.70118658921626
6,72186.0,50,0,0.0,240.72410468869376,457.458248069452,126.57356828170381,23.695264876945167,47,0.9556457305384901,0.8403140169927293,0.5470354818715047,0.06562219131202245,0.3842321504014036,27870.0,29552.0,14764.0,0,9.25,507.958248069452
7,66365.0,46,4,0.08,220.5755618131243,419.00208281245466,119.59269161453865,22.182150033983675,45,0.9525266779006296,0.8179918352438801,0.5468857267884034,0.06535222280286217,0.32653119952110105,27913.0,24649.0,13803.0,0,9.25,469.25208281245466
8,69628.0,48,2,0.04,232.1575705919607,439.4381594982058,120.72044645861271,22.87009220433994,46,0.9454336985901609,0.841755138700895,0.5461217105044275,0.06531436545537576,0.3810045643221318,27920.0,27905.0,13803.0,0,9.25,489.9381594982058
9,71237.0,49,1,0.02,236.68360341787348,448.86090256390594,124.67654900010064,23.256453262755848,46,0.955420489317173,0.8342199877199643,0.5576059222718798,0.06541694894202522,0.3481421211204494,27910.0,29549.0,13778.0,0,9.25,499.36090256390594
10,67292.0,47,3,0.06,225.09886399985714,427.8990739457918,118.7581425834746,22.38029985987506,46,0.9538863118906002,0.8272423675557664,0.5455009103058581,0.06553046955578883,0.3632348567393828,26253.0,26275.0,14764.0,0,9.25,478.1490739457918
11,71191.0,49,1,0.02,236.11555075926566,448.3917441545248,123.80272830262145,23.231392710786487,46,0.9475816856884202,0.8049951735996319,0.5428237191191801,0.06547846712121301,0.32579912544860157,27900.0,29525.0,13766.0,0,9.25,498.8917441545248
12,72177.0,50,0,0.0,241.63997575812175,458.9429783172288,126.2243926154157,23.75106263088926,47,0.9552990035827429,0.8527096718687488,0.5528737645401843,0.06552740995875543,0.39940635044831835,27878.0,29515.0,14784.0,0,9.25,508.6929783172288
13,69584.0,48,2,0.04,231.28358364405048,437.7629280326333,122.69208518221204,22.98180915523779,46,0.9534585647488213,0.8268323728237177,0.546424306632877,0.06553845922511091,0.37331562141635816,26261.0,29553.0,13770.0,0,9.25,488.2629280326333
14,67901.0,47,3,0.06,226.46998557561923,427.59005823217507,117.83984138896697,22.52777374026639,47,0.9451633479294785,0.8031919396360411,0.5437488738475459,0.06553855867489493,0.3185220956280749,26254.0,27874.0,13773.0,0,9.25,478.09005823217507
15,69592.0,48,2,0.04,230.4692333762083,437.8809260225619,121.62788591237793,22.74648343935795,45,0.948409840490904,0.819932674502969,0.5476321469606221,0.06552262444115536,0.33788867164228803,27905.0,27889.0,13798.0,0,9.25,488.3809260225619
16,64663.0,45,5,0.1,217.00596141631823,409.98289240243747,112.84893862526006,21.58166397537577,43,0.9483460957248481,0.8323175267698372,0.5480779542498962,0.06514900009310574,0.36907338471318707,24606.0,26268.0,13789.0,0,9.25,460.48289240243747
17,68896.0,48,2,0.04,230.94468406081447,437.6785594829355,121.0762696527815,22.89493588393325,46,0.9443953225332883,0.8254314711931793,0.5492136061469245,0.0655497857871789,0.3647142387134573,24607.0,29524.0,14765.0,0,9.25,488.1785594829355
18,65622.0,46,4,0.08,219.8821678952257,416.90191106051674,115.08626463389125,21.986658469382274,45,0.9537527937568125,0.8373990180331741,0.5466743247523609,0.06564602635799553,0.3945407509796562,26267.0,24603.0,14752.0,0,9.25,467.15191106051674
19,67305.0,47,3,0.06,227.28760999618947,428.6653473706542,121.37192990031139,22.76360289247794,46,0.9513783957921901,0.8296922279087656,0.5512526860926773,0.06539148439107743,0.3605792901794797,26259.0,26270.0,14776.0,0,9.25,479.1653473706542
20,70224.0,48,2,0.04,231.09791230362615,437.79129514882027,122.40653761557162,23.02135856387854,47,0.952889315664656,0.8185411999235213,0.5559774792302933,0.0655346517906839,0.3134309063534275,27881.0,29558.0,12785.0,0,9.25,488.29129514882027
