rep,bottlesShipped,batchesShipped,batchesScrapped,scrapRate,meanFlowTime,maxFlowTime,flowTimeStd,avgWIP,maxWIP,dryerUtil,cleaningTeamUtil,packagingUtil,pressUtil,coaterUtil,coreTabBottles,plusTabBottles,maxTabBottles,releaseViolations,maxReleaseDev,completionTime
1,70550.0,49,1,0.02,209.96942537812424,396.8350130602676,107.69287532676539,20.678705099329257,41,0.9178711877787055,0.9155952293986961,0.882301384750929,0.06561745520038796,0.444071110877046,26261.0,29529.0,14760.0,0,18.5,497.8350130602676
2,64647.0,45,5,0.1,190.4570743331802,356.74041442982553,97.38435708961659,19.19564228655186,39,0.9076476263134529,0.9062455522961015,0.8849552062683063,0.0655393298347249,0.4094772978062076,24621.0,26244.0,13782.0,0,18.5,457.74041442982553
3,66276.0,46,4,0.08,197.51429171644867,366.3849013583675,98.33482848998736,19.563795467246777,40,0.9102371813242396,0.9049714964555691,0.8724223638034617,0.06561330196491091,0.44165609424171287,26229.0,26259.0,13788.0,0,18.5,467.3849013583675
4,64670.0,45,5,0.1,191.3661957294782,359.16270705680904,97.59861404239123,19.070421939311846,38,0.9073058920722308,0.8971407248818548,0.871198428243308,0.06533631660179298,0.4131635007232481,24613.0,26260.0,13797.0,0,18.5,459.16270705680904
5,72185.0,50,0,0.0,216.96815826166159,407.6710944473959,112.32054231752628,21.326959663136442,42,0.9175282332889813,0.9174025840922257,0.8789100897122607,0.06553022905605756,0.4821421951466763,27865.0,29533.0,14787.0,0,18.5,508.6710944473959
6,67974.0,47,3,0.06,199.15865250138677,376.96431453748306,103.08251141658863,19.733588693826633,40,0.9122557816984678,0.9071441069242386,0.8750955692167571,0.06562445062242139,0.4542297692654647,24614.0,29562.0,13798.0,0,18.5,477.46431453748306
7,64017.0,45,5,0.1,190.50542498389066,358.92563949378786,97.64462885385191,18.789630759243316,38,0.9087838511149098,0.910496535030101,0.8852190286244289,0.06529892418075557,0.43046701159333844,24618.0,24629.0,14770.0,0,18.5,459.42563949378786
8,68606.0,47,3,0.06,203.22447368441286,380.0777607645045,100.36672078631796,20.055600143744204,39,0.910376751031587,0.9165315971045703,0.882024291912827,0.06526720438671489,0.4684371437286913,26275.0,29540.0,12791.0,0,18.5,480.0777607645045
9,64662.0,45,5,0.1,190.66189276073192,358.47446087858395,95.35420775117456,18.96756841601447,37,0.9075890579778443,0.9026509533023358,0.8704036485554433,0.0654343972454003,0.4609356231999886,24614.0,26261.0,13787.0,0,18.5,458.47446087858395
10,68880.0,48,2,0.04,207.2989599381162,387.104390922634,104.33651514047239,20.464890794705177,41,0.9148554334503068,0.9202128679630881,0.8808331097077177,0.06562697259442296,0.49579870042679225,26223.0,27894.0,14763.0,0,18.5,487.604390922634
11,69568.0,48,2,0.04,205.70032485589647,387.49424036494025,104.73637291200659,20.303752584916822,40,0.9135397108554237,0.9103994829277164,0.8752589927207987,0.06550742538150235,0.46752129348546884,26254.0,29533.0,13781.0,0,18.5,488.49424036494025
12,68919.0,48,2,0.04,205.57348417852256,387.8679437798601,104.31677664045067,20.236287176513766,40,0.9121748737040013,0.9133465852617069,0.8805730286510122,0.06552436622339923,0.4722871672879931,24629.0,29542.0,14748.0,0,18.5,488.3679437798601
13,67317.0,47,3,0.06,205.69876089252347,380.5432466122211,101.17375068566064,20.156795537682406,40,0.9075752098804415,0.9054580989441965,0.8773766761247286,0.06506857598724786,0.4269619020835152,27929.0,24629.0,14759.0,0,18.5,481.5432466122211
14,65642.0,46,4,0.08,197.68651069817975,368.9655668062758,99.05491440504747,19.43225562584958,39,0.9109654553702348,0.9157828284508429,0.8766606499089694,0.06525300752365067,0.5097486555085143,22982.0,27893.0,14767.0,0,18.5,469.9655668062758
15,66280.0,46,4,0.08,203.12627202023742,372.30445270006237,99.94653002488192,19.955129297607222,40,0.9054578010550213,0.911117537978071,0.8782759367186586,0.06499868004883415,0.46188557616638015,26266.0,26242.0,13772.0,0,18.5,471.80445270006237
16,67980.0,47,3,0.06,200.4399516023699,380.3735111967038,101.91535679521536,19.774933747371122,39,0.910294612508163,0.9162888714257247,0.887219669677398,0.06536308870115304,0.4607178375191831,24646.0,29543.0,13791.0,0,18.5,479.3735111967038
17,67945.0,47,3,0.06,201.55439667563954,378.80389625680164,100.63869113692802,19.87908366635725,39,0.9094812187342387,0.9147949019279842,0.883345282025414,0.06537258215098159,0.4550307915543495,27902.0,26260.0,13783.0,0,18.5,479.30389625680164
18,70603.0,49,1,0.02,209.52989239510373,396.34705827430184,107.21551217580806,20.671499374857383,41,0.9154563984087412,0.925804675179259,0.8888284501058981,0.06568183348668771,0.47459422313710653,27918.0,27910.0,14775.0,0,18.5,497.34705827430184
19,72204.0,50,0,0.0,217.42608043814187,408.58067323461404,109.95586027107898,21.35477654815029,42,0.9146591492917573,0.9190303448692365,0.8822652877229654,0.0654775069765247,0.48438498035441563,27891.0,29548.0,14765.0,0,18.5,509.08067323461404
20,68960.0,48,2,0.04,205.01854039741713,386.77125742321306,103.87158295509064,20.262143606722905,40,0.9136940327956222,0.9149310985611419,0.8807970296684093,0.06560452161336622,0.4598459965689067,27926.0,26262.0,14772.0,0,18.5,487.77125742321306
