rep,bottlesShipped,batchesShipped,batchesScrapped,scrapRate,meanFlowTime,maxFlowTime,flowTimeStd,avgWIP,maxWIP,dryerUtil,cleaningTeamUtil,packagingUtil,pressUtil,coaterUtil,coreTabBottles,plusTabBottles,maxTabBottles,lateShipments,onTimePct,maxTardiness,maxReleaseDev,completionTime
1,59060.0,46,4,0.08,174.699235268236,323.15655628272873,85.58876330398304,19.12168374188368,37,0.8137485216180055,0.9249776855669298,0.764597520539033,0.0723003480965299,0.7792132519582554,25091.0,20671.0,13298.0,0,100.0,0.0,18.5,424.15655628272873
2,59092.0,46,4,0.08,174.29118941691425,322.7968988372042,87.95149298570792,19.123541157041007,39,0.7765148542508595,0.9279408658017163,0.7481709813281694,0.07236170616351502,0.8131732440703484,22167.0,23629.0,13296.0,0,100.0,0.0,18.5,423.7968988372042
3,57636.0,45,5,0.1,167.1443025675349,313.2861818267941,83.87055273119006,18.457969081804553,37,0.7866921918315474,0.9284372558170544,0.7721363480604319,0.07250121274604969,0.842770713543953,23655.0,20684.0,13297.0,0,100.0,0.0,18.5,413.7861818267941
4,64098.0,49,1,0.02,187.73516777496167,349.670451448431,92.94408131362951,20.479100108741658,40,0.823737403206181,0.9302328804745581,0.74957713608316,0.07248459836156936,0.8179655771943697,25112.0,26567.0,12419.0,0,100.0,0.0,18.5,450.670451448431
5,61145.0,47,3,0.06,176.4863480477197,330.59629698388994,88.19478453681415,19.300786211808184,38,0.7733088121597884,0.9332147057794097,0.791150064924612,0.07259870752436716,0.8541615902725955,23614.0,25115.0,12416.0,0,100.0,0.0,18.5,431.59629698388994
6,64994.0,50,0,0.0,192.49296303127394,360.0116263646073,96.02092174090177,20.92261934252757,41,0.7803815694040339,0.9316982383512445,0.7599225665005305,0.07246193666182076,0.8609699059057058,25138.0,26572.0,13284.0,1,98.0,4.511626364607309,18.5,460.0116263646073
7,60555.0,47,3,0.06,176.17095659054974,331.2894877962235,89.36528309625548,19.292865953185032,38,0.7692117846008429,0.9316661713150625,0.7687945239901556,0.0725662254846756,0.8460112878774909,23608.0,23644.0,13303.0,0,100.0,0.0,18.5,431.7894877962235
8,62597.0,48,2,0.04,185.07383638690507,340.47028569246055,92.6982795185244,20.205608285251117,41,0.7787137236921999,0.9286603710233649,0.7687166633945121,0.07248505966784821,0.8535108980414783,25094.0,25101.0,12402.0,0,100.0,0.0,18.5,441.47028569246055
9,62631.0,48,2,0.04,184.04129562683542,355.13596576572434,92.15262276279921,20.18831488645563,41,0.7719094181383015,0.9303338790309413,0.7840031220276336,0.07255629835611396,0.8416154979306273,25113.0,25105.0,12413.0,0,100.0,0.0,18.5,441.036832432391
10,61154.0,47,3,0.06,178.78585577105667,331.42637846609216,87.87816728075612,19.492305453781647,38,0.7688206560499271,0.9290594755129338,0.7633015783141324,0.0724593477495043,0.8217536555309494,22143.0,26599.0,12412.0,0,100.0,0.0,18.5,432.42637846609216
11,64086.0,49,1,0.02,186.74579020114518,355.4404425820976,95.269305581683,20.365354318809533,40,0.8169328319810802,0.9318266242292587,0.7482323834118114,0.07246948959681253,0.8501217128712782,25072.0,26602.0,12412.0,0,100.0,0.0,18.5,450.7644092487643
12,60263.0,46,4,0.08,178.70718511237013,330.21198148918177,89.27691555682469,19.58001226704235,40,0.7890547096295515,0.9246094951493762,0.7831999801900099,0.07215040347498992,0.8313658856342345,25104.0,23629.0,11530.0,0,100.0,0.0,18.5,425.03804815584846
13,56717.0,44,6,0.12,167.71684065598694,305.72765050447174,81.21999838384691,18.340076967550278,36,0.7359373901967987,0.9214912665365219,0.7426013873577877,0.07212033235741573,0.8562948455188291,19184.0,25120.0,12413.0,0,100.0,0.0,18.5,406.72765050447174
14,61157.0,47,3,0.06,176.39695704430213,331.55377264713894,89.36932113007671,19.249656557544082,38,0.7953147586535704,0.9288490145520472,0.7798162158425541,0.0724380072830711,0.836287954532593,23641.0,25102.0,12414.0,0,100.0,0.0,18.5,432.55377264713894
15,61973.0,48,2,0.04,182.49790738626504,340.8320080807094,90.91870659204272,19.90295042172499,39,0.7756396275596354,0.9287287640853472,0.7483604387643943,0.07250777059919919,0.8559353840370457,22132.0,26568.0,13273.0,0,100.0,0.0,18.5,441.3320080807094
16,53787.0,42,8,0.16,155.81553772015891,302.13563533920654,76.01504443384474,17.361222873186776,35,0.7494842491559727,0.920434654473519,0.7712126786577903,0.07206344634541777,0.833165309674499,22142.0,19234.0,12411.0,0,100.0,0.0,18.5,388.5465020058732
17,60532.0,47,3,0.06,179.14412342990053,332.56834399727626,88.74063652650318,19.502892289185436,39,0.7861104475705737,0.9245972127897855,0.7581644428599645,0.0722684987664371,0.8308021110229402,22148.0,25105.0,13279.0,0,100.0,0.0,18.5,433.56834399727626
18,59674.0,46,4,0.08,174.63598382746278,324.2711019434048,84.96497961576823,19.032531752524672,37,0.7835709946364755,0.9266734631232193,0.7888572377216873,0.07228082828690373,0.8582631669277259,25110.0,22169.0,12395.0,0,100.0,0.0,18.5,424.2711019434048
19,63527.0,49,1,0.02,186.4905485229152,349.08137777461593,95.36962748820183,20.379318635342663,40,0.7631926695145274,0.928671733907705,0.763905556527117,0.07257946735806724,0.8218694177630084,23632.0,26592.0,13303.0,0,100.0,0.0,18.5,450.08137777461593
20,63473.0,49,1,0.02,186.93834586659852,348.85020573054413,93.24883019614566,20.373809178396357,40,0.7983125064112959,0.9331162223987057,0.7794103973777062,0.07261676498206089,0.8380993845722031,25106.0,25076.0,13291.0,0,100.0,0.0,18.5,449.85020573054413
