rep,bottlesShipped,batchesShipped,batchesScrapped,scrapRate,meanFlowTime,maxFlowTime,flowTimeStd,avgWIP,maxWIP,dryerUtil,cleaningTeamUtil,packagingUtil,pressUtil,coaterUtil,coreTabBottles,plusTabBottles,maxTabBottles,lateShipments,onTimePct,maxTardiness,maxReleaseDev,completionTime
11,95368.0,73,2,0.02666666666666667,269.7388603846292,508.13323135235623,140.08116948478718,29.2608248495337,56,0.9563402354578964,0.7650797585748653,0.518392959166602,0.07210618278834414,0.2963987302009942,38369.0,38397.0,18602.0,23,68.4931506849315,152.63323135235623,18.5,674.9305646856895
12,91908.0,71,4,0.05333333333333334,258.1874149338663,482.4220532825145,134.23873293387473,28.19633921701862,55,0.9683931943858627,0.8246872283569442,0.5355907696950343,0.0724946156977984,0.36580238525248593,36966.0,35458.0,19484.0,21,70.4225352112676,126.92205328251453,18.5,652.9220532825145
13,90932.0,70,5,0.06666666666666667,253.37159534154287,479.1775604818073,131.16511177078314,27.612567091038073,53,0.9543663295809419,0.7963519127659224,0.5282719739651062,0.07224217006623161,0.33137815328760045,36879.0,35437.0,18616.0,18,74.28571428571429,123.67756048180729,18.5,645.975427148474
14,91555.0,70,5,0.06666666666666667,258.1221603102529,489.3132545085665,135.2003627269482,28.14888915736667,54,0.9523291306599935,0.8167521681596899,0.5361459913459156,0.07204592177522826,0.3396173431425084,36898.0,36945.0,17712.0,19,72.85714285714286,125.92322117523315,18.5,647.7350211752332
15,90136.0,69,6,0.08,250.81906471328162,469.3497621790158,128.98705820953774,27.414430290130877,52,0.9556747974739275,0.8091674027715519,0.5328873487561855,0.07230934238976254,0.3248157712839559,36941.0,35464.0,17731.0,18,73.91304347826087,113.84976217901578,18.5,636.1556955123491
16,91606.0,70,5,0.06666666666666667,258.495658448917,480.1337891634266,132.48866531414293,28.09652297253446,55,0.9665723659835831,0.7906087548029326,0.5250367967747888,0.07207501193517823,0.30889918649559933,38423.0,35466.0,17717.0,21,70.0,121.4735891634266,18.5,647.4735891634266
17,90112.0,69,6,0.08,249.06631790108867,470.27789445244866,129.46011808657593,27.126886033952015,52,0.9668600279851616,0.8075933025972676,0.5280853247978156,0.07214851112176747,0.3530856270161743,35460.0,36925.0,17727.0,17,75.3623188405797,112.07379445244862,18.5,637.5737944524486
18,93927.0,72,3,0.04,266.1818831078707,496.9123198003963,138.59474161304226,28.86221862482972,56,0.9650393621556753,0.7894756471651859,0.5204072775868827,0.07191955943269883,0.3574295197279221,35430.0,39892.0,18605.0,22,69.44444444444444,141.4123198003963,18.5,667.4123198003963
19,94821.0,73,2,0.02666666666666667,270.4160292761109,516.7296934693741,142.25191073307678,29.490058261463,57,0.9639552532251662,0.8114682861101554,0.5376488213817269,0.07235231006429425,0.3277203150884709,38410.0,36914.0,19497.0,24,67.12328767123287,161.22969346937407,18.5,672.6345934693741
20,92426.0,71,4,0.05333333333333334,257.05411825224905,492.364585618428,133.05295085247613,28.106927412479443,55,0.9560470874590418,0.8507126958062263,0.5428677590802938,0.07273241868632017,0.4041278084015097,33949.0,39871.0,18606.0,20,71.83098591549296,124.78728561842797,18.5,650.787285618428
