rep,bottlesShipped,batchesShipped,batchesScrapped,scrapRate,meanFlowTime,maxFlowTime,flowTimeStd,avgWIP,maxWIP,dryerUtil,cleaningTeamUtil,packagingUtil,pressUtil,coaterUtil,coreTabBottles,plusTabBottles,maxTabBottles,lateShipments,onTimePct,maxTardiness,maxReleaseDev,completionTime
1,61772.0,47,3,0.06,182.33120440487713,337.5818936615085,89.84462779154737,19.66668102966869,39,0.9447679817758116,0.7973194303236162,0.3914663519077781,0.07144237777749204,0.36422905384086435,23653.0,26595.0,11524.0,0,100.0,0.0,18.5,438.5818936615085
2,60550.0,47,3,0.06,180.66818931556915,335.3246825474094,89.1025749060136,19.56914249804634,39,0.9349044904005188,0.8165886177784542,0.40126675804291806,0.07181196614960872,0.3552292722351155,22149.0,25109.0,13292.0,0,100.0,0.0,18.5,436.3246825474094
3,60554.0,47,3,0.06,180.6503467869521,336.0104836266548,89.09708629253866,19.616816565624152,39,0.953189542047287,0.800098365069811,0.39950119475862594,0.07178139932174592,0.33284980389192126,23656.0,23623.0,13275.0,0,100.0,0.0,18.5,436.5104836266548
4,61165.0,47,3,0.06,179.83978967640144,336.485521737887,89.15387420164421,19.474195429878307,39,0.9329417725403109,0.8057316605678296,0.38875279401222124,0.07170336721619743,0.3673024459537569,25109.0,23659.0,12397.0,0,100.0,0.0,18.5,436.985521737887
5,59666.0,46,4,0.08,176.87037770970394,329.22190497102577,88.27541959401577,19.10707441505354,38,0.9324071043683348,0.7967698648228945,0.3900944535701232,0.07128104429906233,0.34212370764421446,23648.0,23622.0,12396.0,0,100.0,0.0,18.5,430.22190497102577
6,61723.0,47,3,0.06,183.58047150385866,339.40288189910245,91.8286538499141,19.77947626015038,39,0.9333232059845916,0.754843979756845,0.3822725257834264,0.07114697614651823,0.297277157110448,25089.0,25116.0,11518.0,0,100.0,0.0,18.5,440.40288189910245
7,63521.0,49,1,0.02,188.34426119362448,353.7711193806259,94.54909652635637,20.354920819832028,40,0.9370845588248545,0.7894279424517238,0.3956945083355151,0.07183100525635167,0.31810412865351567,23646.0,26582.0,13293.0,0,100.0,0.0,18.5,454.7711193806259
8,62027.0,48,2,0.04,183.82937403626727,346.017714518337,92.67253186416457,19.766484425464164,39,0.9435281214890213,0.803310953039019,0.3984562195445349,0.0715855299705071,0.3621692059583037,22148.0,26591.0,13288.0,0,100.0,0.0,18.5,447.017714518337
9,59650.0,46,4,0.08,176.68045666652628,327.92422736390233,87.50253698256958,19.137417108052727,38,0.9529608559465054,0.7985799510342005,0.39125781866454934,0.0716637776168444,0.362029971445364,22148.0,25094.0,12408.0,0,100.0,0.0,18.5,427.92422736390233
10,60550.0,47,3,0.06,182.1874738321981,339.8029325408357,93.53250946011623,19.68798020638631,39,0.9545252662838123,0.7620185999745136,0.3872246554796778,0.07116312660585639,0.30226692231535945,23628.0,23640.0,13282.0,0,100.0,0.0,18.5,440.3029325408357
11,63516.0,49,1,0.02,190.2541991018354,353.87626337176823,94.55368870689865,20.50756334335611,40,0.9530464944156453,0.8200806240293246,0.39533381630908687,0.07181440162325718,0.3829354906612433,23620.0,26599.0,13297.0,0,100.0,0.0,18.5,454.87626337176823
12,62602.0,48,2,0.04,184.01093666970408,345.21168123012177,92.04931556334962,19.92683500617597,39,0.9549860923489552,0.7992482263054514,0.3947174014039069,0.0717952913230433,0.33270653912169773,25119.0,25083.0,12400.0,0,100.0,0.0,18.5,445.71168123012177
13,61127.0,47,3,0.06,178.7431527432893,336.22573703839805,89.72027952459516,19.410874777118273,39,0.9420226509487478,0.8003925786161425,0.3964507252174408,0.07166397281544654,0.3598205512586188,22162.0,26577.0,12388.0,0,100.0,0.0,18.5,437.22573703839805
14,59389.0,45,5,0.1,170.66867675357062,324.2744488045954,85.07982117544103,18.66259585922601,37,0.9325342041687349,0.7873433270854303,0.39185664341738674,0.07157526399974122,0.3400033294286955,22149.0,26583.0,10657.0,0,100.0,0.0,18.5,419.1392154712621
15,59661.0,46,4,0.08,175.2856602173924,326.3673747192682,88.00041345062718,19.081823216476682,39,0.936272921290288,0.8068754135088774,0.4006909375171261,0.07175715433779001,0.33959052724910527,22160.0,25099.0,12402.0,0,100.0,0.0,18.5,427.3673747192682
16,59654.0,46,4,0.08,174.93217504013083,327.06927064926555,87.64119286728354,19.108430216376654,38,0.944473242165211,0.7914732744223993,0.39412040345449395,0.0716394956829151,0.3270699882753708,25123.0,22139.0,12392.0,0,100.0,0.0,18.5,428.06927064926555
17,58780.0,45,5,0.1,168.93868011726488,319.1003384997914,85.66586262852427,18.340645507062277,36,0.9352579088874087,0.7800372347821518,0.3928723352000446,0.07141151113358338,0.3001177207928267,22156.0,25106.0,11518.0,0,100.0,0.0,18.5,420.1003384997914
18,63532.0,49,1,0.02,192.78380800277543,358.2996322563539,95.13276504386718,20.648408532705613,40,0.9341639532508617,0.7926034638157871,0.40145696708514,0.0713558167481758,0.30785880244291136,23615.0,26612.0,13305.0,1,97.95918367346938,2.7996322563539024,18.5,457.7996322563539
19,63509.0,49,1,0.02,190.08118480551636,354.7226568344719,95.02122930456294,20.55212054994067,41,0.9556112347920309,0.8027924981518366,0.39600039358455014,0.07183866072140317,0.3443762758578784,25105.0,25117.0,13287.0,0,100.0,0.0,18.5,454.7226568344719
20,63530.0,49,1,0.02,190.21095578900207,354.49888467913826,94.38086256832591,20.56365291822433,41,0.9548436485194458,0.8199945475294096,0.39809381650010633,0.07187403042744163,0.3640320094708848,25097.0,25136.0,13297.0,0,100.0,0.0,18.5,454.49888467913826
