rep,bottlesShipped,batchesShipped,batchesScrapped,scrapRate,meanFlowTime,maxFlowTime,flowTimeStd,avgWIP,maxWIP,dryerUtil,cleaningTeamUtil,packagingUtil,pressUtil,coaterUtil,coreTabBottles,plusTabBottles,maxTabBottles,lateShipments,onTimePct,maxTardiness,maxReleaseDev,completionTime
1,56200.0,44,6,0.12,162.92674358811033,304.42900117953303,80.80700204975885,17.89468587092425,36,0.9306119977541918,0.8781804132402856,0.5454316614406863,0.07235134449679853,0.45393155127582974,19246.0,23654.0,13300.0,0,100.0,0.0,18.5,405.42900117953303
2,59051.0,46,4,0.08,174.34879712958644,321.9892676769745,86.39784403279424,19.22423925349655,40,0.9338516926399104,0.8610891708480425,0.5420831346589258,0.07249986940587336,0.4022262245356325,23619.0,22134.0,13298.0,0,100.0,0.0,18.5,422.9892676769745
3,60296.0,46,4,0.08,175.50965912347007,325.22875878069203,85.52263955927002,19.108567022470435,37,0.9286854335392745,0.8543843620004131,0.5287517602867661,0.07194884445243552,0.4445273728332347,23644.0,25134.0,11518.0,0,100.0,0.0,18.5,426.22875878069203
4,55851.0,43,7,0.14,163.53644728410114,305.77834583249285,79.57822653384191,17.957232880549885,36,0.9235652012073317,0.8365263393566879,0.5295803946485689,0.07156210622979063,0.38605481857077584,22156.0,22173.0,11522.0,0,100.0,0.0,18.5,400.58444583249286
5,62021.0,48,2,0.04,182.89588391665794,341.3394974327332,92.03662863167514,19.988283490505136,40,0.935860363071692,0.8637144677851453,0.5396777969235381,0.07242448940380611,0.42888379671967336,23616.0,25106.0,13299.0,0,100.0,0.0,18.5,441.8394974327332
6,59677.0,46,4,0.08,175.9546617480818,324.0904331765713,86.79244357169499,19.16867974360017,39,0.9317660467885809,0.8585535696811735,0.5326373467827751,0.07222646642609006,0.43567049360203647,23626.0,23652.0,12399.0,0,100.0,0.0,18.5,424.5904331765713
7,63518.0,49,1,0.02,191.09305118063114,359.60344527453236,96.51218923795838,20.672126413255004,41,0.9333331316411663,0.8259160841942511,0.5212495409580535,0.07189301308800135,0.4127357249417384,25126.0,25106.0,13286.0,1,97.95918367346938,4.103445274532362,18.5,454.3788786078657
8,63528.0,49,1,0.02,186.74556021623997,348.66814680959914,93.11187236433854,20.413196572246378,41,0.9373112271982178,0.8730684515309368,0.5420280695335757,0.07264616561888375,0.43431160965497584,25114.0,25133.0,13281.0,0,100.0,0.0,18.5,449.66814680959914
9,61160.0,47,3,0.06,178.47973720634528,331.918691786815,88.99139406726268,19.548783990220876,39,0.9326860125456322,0.8626040242095018,0.5397896885327839,0.07254451805201971,0.40910524005972687,25105.0,23643.0,12412.0,0,100.0,0.0,18.5,431.918691786815
10,58776.0,45,5,0.1,170.22042198319613,316.2375250644797,82.81356648281498,18.537445935740447,36,0.9257929689489653,0.8645153412864927,0.5382734461020552,0.07190149063261703,0.42949740357270433,22140.0,25107.0,11529.0,0,100.0,0.0,18.5,417.2375250644797
11,61166.0,47,3,0.06,177.74136769029934,332.9709417565243,88.34059320157151,19.36433592079736,38,0.9325770720085382,0.8655792746310197,0.5381179697379693,0.07220145479443789,0.44452656535740065,22148.0,26617.0,12401.0,0,100.0,0.0,18.5,433.9709417565243
12,63232.0,48,2,0.04,184.35903743014254,344.3586176523645,90.99190715477553,20.08047670524296,39,0.9327713054611532,0.8463496255229161,0.5350835552624152,0.07209502919928164,0.3973287857851729,25131.0,26577.0,11524.0,0,100.0,0.0,18.5,443.8586176523645
13,62637.0,48,2,0.04,184.26934541501114,342.37460652942826,91.08798129625802,20.085119427465994,40,0.9335042605327187,0.8533943817677284,0.5413014143665268,0.07225521519684072,0.38908987376156495,25111.0,25113.0,12413.0,0,100.0,0.0,18.5,442.87460652942826
14,57626.0,45,5,0.1,170.90019551669548,314.8205915658417,83.4591820034464,18.728050580752242,38,0.9292151386634915,0.8493107160978947,0.5363077417860259,0.07214649925591708,0.41285903888124165,22187.0,22154.0,13285.0,0,100.0,0.0,18.5,415.8205915658417
15,57609.0,45,5,0.1,171.82887982501572,319.35985265398017,84.66994036703971,19.029431193133696,39,0.9321547944220983,0.8622448968432302,0.5462504331489751,0.07234223909762492,0.38501556116049407,23633.0,20689.0,13287.0,0,100.0,0.0,18.5,414.6954859873135
16,59099.0,46,4,0.08,176.66110979930497,326.9173621857232,87.17403564934374,19.13759082004003,38,0.9259415279563924,0.8474149335662001,0.5265624151913219,0.07174876216970628,0.4468104827663698,22162.0,23633.0,13304.0,0,100.0,0.0,18.5,427.4173621857232
17,63524.0,49,1,0.02,185.8685193526388,349.2679141959167,93.52333929917855,20.280437840808723,40,0.9350528709132386,0.8762801624090997,0.540606814019419,0.07254939922824043,0.4584288981805131,23643.0,26587.0,13294.0,0,100.0,0.0,18.5,450.2679141959167
18,58194.0,45,5,0.1,167.21065009954415,314.71649913970157,84.37316481626053,18.388645713190797,37,0.9286936741618589,0.8637800537311696,0.5288478002588425,0.07225146414498898,0.4856536726706402,20679.0,25102.0,12413.0,0,100.0,0.0,18.5,415.21649913970157
19,59369.0,45,5,0.1,169.5268686585329,314.27792387080336,84.96895030926466,18.677385405655187,38,0.9301305447515618,0.8445853797889651,0.5271275708533059,0.072240777261575,0.4138210497908359,23618.0,25115.0,10636.0,0,100.0,0.0,18.5,415.27792387080336
20,58205.0,45,5,0.1,170.93972105650866,323.0614482370103,86.41107939853039,18.78428761425078,38,0.9301503360537665,0.8380397358234712,0.5312558637604651,0.07196633445324493,0.4050707465709183,22135.0,23662.0,12408.0,0,100.0,0.0,18.5,416.8615815703437
